startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
13.02.2023,19.02.2023,listings,2,,86563.17,1566.84
13.02.2023,19.02.2023,listings,3,,142278.81,1749.6
13.02.2023,19.02.2023,listings,4,,326049.43,2292.57
13.02.2023,19.02.2023,listings,,1,121491.8,1620.26
13.02.2023,19.02.2023,listings,,0,114848.7,1691.54
13.02.2023,19.02.2023,listings,1,1,50786.77,1287.41
13.02.2023,19.02.2023,listings,1,0,54698.15,1567.01
13.02.2023,19.02.2023,listings,2,1,86734.66,1499.96
13.02.2023,19.02.2023,listings,2,0,86410.39,1626.41
13.02.2023,19.02.2023,listings,3,1,154207.8,1783.27
13.02.2023,19.02.2023,listings,3,0,135667.19,1730.94
13.02.2023,19.02.2023,listings,4,1,478014.64,2890.88
13.02.2023,19.02.2023,listings,4,0,259110.84,2029.03
13.02.2023,19.02.2023,apartments,,,126610.71,1738.15
13.02.2023,19.02.2023,apartments,1,,55344.15,1489.06
13.02.2023,19.02.2023,apartments,2,,88222.97,1635.57
13.02.2023,19.02.2023,apartments,3,,143668.76,1790.93
13.02.2023,19.02.2023,apartments,4,,355521.08,2425.44
13.02.2023,19.02.2023,apartments,,1,142287.6,1806.84
13.02.2023,19.02.2023,apartments,,0,117632.23,1698.81
13.02.2023,19.02.2023,apartments,1,1,54524.63,1361.06
13.02.2023,19.02.2023,apartments,1,0,55860.69,1569.73
13.02.2023,19.02.2023,apartments,2,1,93682.42,1661.4
13.02.2023,19.02.2023,apartments,2,0,84833.89,1619.53
13.02.2023,19.02.2023,apartments,3,1,162313.44,1918.09
13.02.2023,19.02.2023,apartments,3,0,134036.07,1725.23
13.02.2023,19.02.2023,apartments,4,1,501402.93,3084.31
13.02.2023,19.02.2023,apartments,4,0,287359.21,2117.59
13.02.2023,19.02.2023,soldApartments,,,124711.92,1749.76
13.02.2023,19.02.2023,soldApartments,1,,53192.82,1499.99
13.02.2023,19.02.2023,soldApartments,2,,87903.48,1658.51
13.02.2023,19.02.2023,soldApartments,3,,145918.66,1813.62
13.02.2023,19.02.2023,soldApartments,4,,342981.69,2378.03
13.02.2023,19.02.2023,soldApartments,,1,142555.41,1840.06
13.02.2023,19.02.2023,soldApartments,,0,115852.63,1704.93
13.02.2023,19.02.2023,soldApartments,1,1,49899.98,1369.86
13.02.2023,19.02.2023,soldApartments,1,0,54884.48,1566.85
13.02.2023,19.02.2023,soldApartments,2,1,93990.44,1705.87
13.02.2023,19.02.2023,soldApartments,2,0,84581.38,1632.66
13.02.2023,19.02.2023,soldApartments,3,1,170190.07,1981.07
13.02.2023,19.02.2023,soldApartments,3,0,134872.44,1737.41
13.02.2023,19.02.2023,soldApartments,4,1,502794,3042.98
13.02.2023,19.02.2023,soldApartments,4,0,279475.49,2113.79
20.02.2023,26.02.2023,listings,,,116622.12,1654.98
20.02.2023,26.02.2023,listings,1,,52727.58,1442.78
20.02.2023,26.02.2023,listings,2,,86189.94,1561.96
20.02.2023,26.02.2023,listings,3,,141495.01,1742.23
20.02.2023,26.02.2023,listings,4,,323191.92,2279.03
20.02.2023,26.02.2023,listings,,1,120319.63,1609.44
20.02.2023,26.02.2023,listings,,0,113937.62,1688.04
20.02.2023,26.02.2023,listings,1,1,50699.14,1285.33
20.02.2023,26.02.2023,listings,1,0,54325.47,1566.8
20.02.2023,26.02.2023,listings,2,1,86357.32,1494.32
20.02.2023,26.02.2023,listings,2,0,86039.35,1622.81
20.02.2023,26.02.2023,listings,3,1,152876.93,1767.55
20.02.2023,26.02.2023,listings,3,0,135143.26,1728.1
20.02.2023,26.02.2023,listings,4,1,468431.31,2836.6
20.02.2023,26.02.2023,listings,4,0,257467.28,2026.71
20.02.2023,26.02.2023,apartments,,,125941.12,1734.8
20.02.2023,26.02.2023,apartments,1,,54961.32,1490.1
20.02.2023,26.02.2023,apartments,2,,87892.24,1632.07
20.02.2023,26.02.2023,apartments,3,,143501.87,1789.3
20.02.2023,26.02.2023,apartments,4,,354094.33,2418.63
20.02.2023,26.02.2023,apartments,,1,142138.58,1807.88
20.02.2023,26.02.2023,apartments,,0,116684.94,1693.04
20.02.2023,26.02.2023,apartments,1,1,54447.11,1362.54
20.02.2023,26.02.2023,apartments,1,0,55281.8,1569.61
