startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
13.02.2023,19.02.2023,soldApartments,3,1,160335.88,1876.83
13.02.2023,19.02.2023,soldApartments,3,0,134860.27,1737.22
13.02.2023,19.02.2023,soldApartments,4,1,451892.03,2761.41
13.02.2023,19.02.2023,soldApartments,4,0,279475.49,2113.79
20.02.2023,26.02.2023,listings,,,113523.5,1625.23
20.02.2023,26.02.2023,listings,1,,52403.34,1436.04
20.02.2023,26.02.2023,listings,2,,84865.59,1540.79
20.02.2023,26.02.2023,listings,3,,138042.63,1705.32
20.02.2023,26.02.2023,listings,4,,305945.79,2181.69
20.02.2023,26.02.2023,listings,,1,113065.91,1540.07
20.02.2023,26.02.2023,listings,,0,113855.73,1687.06
20.02.2023,26.02.2023,listings,1,1,49986.98,1270.34
20.02.2023,26.02.2023,listings,1,0,54306.8,1566.57
20.02.2023,26.02.2023,listings,2,1,83649.96,1450.84
20.02.2023,26.02.2023,listings,2,0,85959.28,1621.71
20.02.2023,26.02.2023,listings,3,1,143403.07,1666.48
20.02.2023,26.02.2023,listings,3,0,135051.21,1727
20.02.2023,26.02.2023,listings,4,1,413421.28,2526.96
20.02.2023,26.02.2023,listings,4,0,257310.3,2025.44
20.02.2023,26.02.2023,apartments,,,122664.04,1705.45
20.02.2023,26.02.2023,apartments,1,,54608.43,1483.47
20.02.2023,26.02.2023,apartments,2,,86784.92,1614.12
20.02.2023,26.02.2023,apartments,3,,140251.57,1754.39
20.02.2023,26.02.2023,apartments,4,,336587.19,2319.48
20.02.2023,26.02.2023,apartments,,1,133266.02,1728.96
20.02.2023,26.02.2023,apartments,,0,116605.45,1692.02
20.02.2023,26.02.2023,apartments,1,1,53616.64,1346.59
20.02.2023,26.02.2023,apartments,1,0,55226.55,1568.78
20.02.2023,26.02.2023,apartments,2,1,90767.73,1615.71
20.02.2023,26.02.2023,apartments,2,0,84315.24,1613.14
20.02.2023,26.02.2023,apartments,3,1,153767.47,1824.34
20.02.2023,26.02.2023,apartments,3,0,133261.64,1718.21
20.02.2023,26.02.2023,apartments,4,1,446994.71,2779.21
20.02.2023,26.02.2023,apartments,4,0,285303.23,2105.93
20.02.2023,26.02.2023,soldApartments,,,120774.87,1717.62
20.02.2023,26.02.2023,soldApartments,1,,52325.4,1489.42
20.02.2023,26.02.2023,soldApartments,2,,86425.83,1637.52
20.02.2023,26.02.2023,soldApartments,3,,142133.06,1777.05
20.02.2023,26.02.2023,soldApartments,4,,328048.83,2290.77
20.02.2023,26.02.2023,soldApartments,,1,134170.83,1764.29
20.02.2023,26.02.2023,soldApartments,,0,114180.41,1694.64
20.02.2023,26.02.2023,soldApartments,1,1,48780.99,1349.85
20.02.2023,26.02.2023,soldApartments,1,0,54125.18,1560.3
20.02.2023,26.02.2023,soldApartments,2,1,91035.77,1659.05
